2.813687324523925781e-01,6.482191681861877441e-01,1.412883043289184570e+00
3.157434463500976562e-01,6.167884469032287598e-01,1.412263989448547363e+00
3.129448890686035156e-01,6.188587546348571777e-01,1.409776926040649414e+00
3.357338905334472656e-01,6.209530234336853027e-01,1.407291054725646973e+00
3.257207870483398438e-01,6.188673377037048340e-01,1.409777522087097168e+00
3.040614128112792969e-01,6.076812148094177246e-01,1.410398602485656738e+00
3.107614517211914062e-01,6.157630085945129395e-01,1.413507103919982910e+00
3.218250274658203125e-01,6.300684809684753418e-01,1.409155368804931641e+00
3.445634841918945312e-01,1.338109016418457031e+00,1.406645774841308594e+00
1.196879863739013672e+00,2.951769828796386719e-01,1.432837128639221191e+00
-5.267424583435058594e-01,6.424090266227722168e-01,1.382379174232482910e+00
9.904575347900390625e-01,9.600855708122253418e-01,1.429695010185241699e+00
-1.991157531738281250e-01,1.033863574266433716e-01,1.394225358963012695e+00
6.248760223388671875e-01,1.196706652641296387e+00,1.408529281616210938e+00
2.884936332702636719e-01,3.271181881427764893e-02,1.407930016517639160e+00
1.559896469116210938e-01,9.826669096946716309e-01,1.399188041687011719e+00
6.916337013244628906e-01,4.759374260902404785e-01,1.415396332740783691e+00
-2.592391967773437500e-01,3.848065733909606934e-01,1.392969846725463867e+00
1.017633914947509766e+00,9.937216639518737793e-01,1.427829623222351074e+00
-5.481848716735839844e-01,1.485034376382827759e-01,1.390476346015930176e+00
1.179796695709228516e+00,1.130875349044799805e+00,1.436537384986877441e+00
-6.261358261108398438e-01,2.686948180198669434e-01,1.388603091239929199e+00
1.129680633544921875e+00,7.328554987907409668e-01,1.436548948287963867e+00
-4.359164237976074219e-01,8.091248869895935059e-01,1.389838695526123047e+00
8.987197875976562500e-01,1.290694624185562134e-01,1.429096579551696777e+00
-7.057428359985351562e-02,1.190904974937438965e+00,1.396061420440673828e+00
4.993991851806640625e-01,-2.434359490871429443e-02,1.417268753051757812e+00
3.655633926391601562e-01,1.072734475135803223e+00,1.414116263389587402e+00
3.464555740356445312e-02,4.106302857398986816e-01,1.402309298515319824e+00
8.048686981201171875e-01,5.420822501182556152e-01,1.425969123840332031e+00
-3.755464553833007812e-01,1.024174094200134277e+00,1.391078233718872070e+00
1.097699642181396484e+00,2.117361128330230713e-02,1.435328245162963867e+00
-6.221656799316406250e-01,1.323846459388732910e+00,1.385460853576660156e+00
1.227854251861572266e+00,-9.516276419162750244e-02,1.438447594642639160e+00
-5.700383186340332031e-01,1.071889877319335938e+00,1.387336611747741699e+00
1.062029838562011719e+00,4.313004612922668457e-01,1.433447122573852539e+00
-3.286423683166503906e-01,5.227840542793273926e-01,1.396070599555969238e+00
7.685799598693847656e-01,9.978396296501159668e-01,1.424086570739746094e+00
7.168817520141601562e-02,1.084201484918594360e-01,1.406051635742187500e+00
3.562355041503906250e-01,1.239453315734863281e+00,1.408514857292175293e+00
5.121030807495117188e-01,1.030348092317581177e-01,1.417265057563781738e+00
-9.335994720458984375e-02,8.739196658134460449e-01,1.400422453880310059e+00
8.843021392822265625e-01,5.521089434623718262e-01,1.426594853401184082e+00
