6.413124799728393555e-01,-7.304332852363586426e-01,1.378748774528503418e+00
7.388700246810913086e-01,-6.934956908226013184e-01,1.376902461051940918e+00
5.628221035003662109e-01,-7.202830910682678223e-01,1.374607324600219727e+00
4.451377093791961670e-01,-7.332112193107604980e-01,1.373229861259460449e+00
6.402701139450073242e-01,-7.295128703117370605e-01,1.380591511726379395e+00
5.628221035003662109e-01,-6.253741383552551270e-01,1.375985860824584961e+00
5.036123991012573242e-01,-6.634058356285095215e-01,1.377831220626831055e+00
5.443295240402221680e-01,-6.399207711219787598e-01,1.373222827911376953e+00
7.616572380065917969e-01,-7.202830910682678223e-01,1.374597072601318359e+00
6.617060899734497070e-01,-6.805277466773986816e-01,1.374601602554321289e+00
-1.727902442216873169e-01,-4.392576813697814941e-01,1.373715162277221680e+00
1.204284191131591797e+00,-1.148868799209594727e+00,1.371820807456970215e+00
3.033925592899322510e-01,-1.847361028194427490e-01,1.374146342277526855e+00
6.199276447296142578e-01,-1.177057981491088867e+00,1.383829236030578613e+00
9.165998697280883789e-01,-3.860498964786529541e-01,1.375964283943176270e+00
1.637707650661468506e-01,-7.738566398620605469e-01,1.377395033836364746e+00
1.500514626502990723e+00,-9.600921273231506348e-01,1.374104380607604980e+00
-4.312726557254791260e-01,-2.642164826393127441e-01,1.377407312393188477e+00
1.565053462982177734e+00,-1.332355856895446777e+00,1.388393402099609375e+00
-5.710677504539489746e-01,-2.658005654811859131e-01,1.369585156440734863e+00
1.758304238319396973e+00,-1.142681360244750977e+00,1.377320170402526855e+00
-4.904270768165588379e-01,-5.739886760711669922e-01,1.374658346176147461e+00
1.369421243667602539e+00,-5.053952336311340332e-01,1.379629731178283691e+00
6.113141775131225586e-03,-1.250883579254150391e+00,1.377413392066955566e+00
8.437691926956176758e-01,-1.175271496176719666e-01,1.378717422485351562e+00
6.434013843536376953e-01,-1.408936023712158203e+00,1.377384424209594727e+00
3.835096061229705811e-01,-1.709200888872146606e-01,1.377363801002502441e+00
1.114724636077880859e+00,-1.120568752288818359e+00,1.378277420997619629e+00
-9.321705996990203857e-02,-6.284600496292114258e-01,1.371874570846557617e+00
1.450543284416198730e+00,-5.024822950363159180e-01,1.383307933807373047e+00
-5.323616266250610352e-01,-1.385151505470275879e+00,1.366388320922851562e+00
1.706809639930725098e+00,-1.971147209405899048e-01,1.384207606315612793e+00
-4.512909352779388428e-01,-1.257732510566711426e+00,1.373292088508605957e+00
1.732479333877563477e+00,-1.978577673435211182e-01,1.376376152038574219e+00
-3.522203564643859863e-01,-1.004893541336059570e+00,1.369593143463134766e+00
1.473405957221984863e+00,-8.093338608741760254e-01,1.380551457405090332e+00
2.869240939617156982e-01,-4.791953861713409424e-01,1.370926141738891602e+00
7.207503318786621094e-01,-1.229227304458618164e+00,1.375535607337951660e+00
6.229832172393798828e-01,-1.042078956961631775e-01,1.376888155937194824e+00
3.820509612560272217e-01,-1.027643918991088867e+00,1.377390623092651367e+00
