2.651951313018798828e-01,-7.174725532531738281e-01,1.404838919639587402e+00
1.400270462036132812e-01,-5.529019832611083984e-01,1.404829621315002441e+00
1.955657005310058594e-01,-4.848082065582275391e-01,1.401493430137634277e+00
2.938013076782226562e-01,-5.816917419433593750e-01,1.403582572937011719e+00
1.597750186920166016e-01,-6.951489448547363281e-01,1.404021024703979492e+00
2.202787399291992188e-01,-5.909862518310546875e-01,1.403175950050354004e+00
2.509319782257080078e-01,-7.235088348388671875e-01,1.408165812492370605e+00
2.636275291442871094e-01,-6.337223052978515625e-01,1.409407734870910645e+00
2.353346347808837891e-01,-7.284359931945800781e-01,1.405274391174316406e+00
2.299430370330810547e-01,-1.234301209449768066e+00,1.407390236854553223e+00
-1.385694503784179688e+00,-1.290080547332763672e-01,1.409806132316589355e+00
1.755996108055114746e+00,-1.022376537322998047e+00,1.406917929649353027e+00
-1.272734642028808594e+00,-4.893341064453125000e-01,1.405689120292663574e+00
1.631729602813720703e+00,-4.923319816589355469e-01,1.408533930778503418e+00
-7.751066684722900391e-01,-8.585126399993896484e-01,1.404873728752136230e+00
9.467598199844360352e-01,-1.442823410034179688e-01,1.409334778785705566e+00
-9.253215789794921875e-02,-1.056917667388916016e+00,1.412346720695495605e+00
2.149827480316162109e-01,-2.580826282501220703e-01,1.406059145927429199e+00
5.839078426361083984e-01,-8.478372097015380859e-01,1.414410233497619629e+00
-6.792402267456054688e-01,-5.224385261535644531e-01,1.406078934669494629e+00
1.297664523124694824e+00,-4.676671028137207031e-01,1.406881332397460938e+00
-1.247270584106445312e+00,-9.475996494293212891e-01,1.403633356094360352e+00
1.803424954414367676e+00,-1.651985645294189453e-01,1.403922915458679199e+00
-1.321811199188232422e+00,-9.475142955780029297e-01,1.409869670867919922e+00
1.812549352645874023e+00,-2.943365573883056641e-01,1.401863217353820801e+00
-1.178564548492431641e+00,-7.995834350585937500e-01,1.412768721580505371e+00
1.421887159347534180e+00,-6.714544296264648438e-01,1.406066179275512695e+00
-5.505690574645996094e-01,-3.211441040039062500e-01,1.407726645469665527e+00
6.642401218414306641e-01,-1.008640289306640625e+00,1.406525611877441406e+00
2.018551826477050781e-01,-2.450821399688720703e-01,1.404803633689880371e+00
-2.923510074615478516e-01,-8.831343650817871094e-01,1.406532526016235352e+00
9.958695173263549805e-01,-4.968221187591552734e-01,1.406477928161621094e+00
-9.858508110046386719e-01,-5.894846916198730469e-01,1.404035091400146484e+00
1.436734914779663086e+00,-6.827363967895507812e-01,1.401063919067382812e+00
-1.192881584167480469e+00,-3.054449558258056641e-01,1.401109933853149414e+00
1.829352498054504395e+00,-1.033489704132080078e+00,1.407342195510864258e+00
-1.317456722259521484e+00,-2.411851882934570312e-01,1.404837131500244141e+00
1.639404892921447754e+00,-9.263257980346679688e-01,1.404831171035766602e+00
-9.262545108795166016e-01,-4.619460105895996094e-01,1.406921505928039551e+00
1.172426581382751465e+00,-4.263229370117187500e-01,1.406864047050476074e+00
-3.067708015441894531e-01,-9.257225990295410156e-01,1.413604259490966797e+00
3.881080150604248047e-01,-1.037988662719726562e-01,1.410176277160644531e+00
4.158778190612792969e-01,-1.048688411712646484e+00,1.412767052650451660e+00
-2.936601638793945312e-01,-1.857094764709472656e-01,1.411040902137756348e+00
1.076714515686035156e+00,-9.265022277832031250e-01,1.411908984184265137e+00
-9.120254516601562500e-01,-5.332517623901367188e-01,1.411922097206115723e+00
1.690325140953063965e+00,-2.805840969085693359e-01,1.405183911323547363e+00
-1.239801883697509766e+00,-8.902294635772705078e-01,1.406124472618103027e+00
1.730010271072387695e+00,-9.215426445007324219e-02,1.403502821922302246e+00
-1.314319133758544922e+00,-9.446697235107421875e-01,1.401991009712219238e+00
1.638669729232788086e+00,-3.531568050384521484e-01,1.405599951744079590e+00
-8.725979328155517578e-01,-6.403419971466064453e-01,1.403613090515136719e+00
