-8.666095137596130371e-01,2.624793052673339844e-01,1.415123105049133301e+00
-6.524106860160827637e-01,1.685819625854492188e-01,1.414282083511352539e+00
-7.404641509056091309e-01,2.538704872131347656e-01,1.415969729423522949e+00
-7.197045683860778809e-01,2.970271110534667969e-01,1.415967702865600586e+00
-5.970373153686523438e-01,2.959208488464355469e-01,1.418507337570190430e+00
-5.446642041206359863e-01,2.264189720153808594e-01,1.412592768669128418e+00
-6.481859683990478516e-01,2.710990905761718750e-01,1.417236804962158203e+00
-6.698284745216369629e-01,2.773299217224121094e-01,1.415126204490661621e+00
-6.741642355918884277e-01,9.704728126525878906e-01,1.410055637359619141e+00
-1.549505472183227539e+00,7.226085662841796875e-02,1.445951700210571289e+00
-5.754879117012023926e-02,4.040851593017578125e-01,1.422314882278442383e+00
-1.008667945861816406e+00,4.355254173278808594e-01,1.415542244911193848e+00
-6.990575194358825684e-01,-4.968786239624023438e-02,1.424842357635498047e+00
-3.115594387054443359e-01,8.418846130371093750e-01,1.410903692245483398e+00
-1.315961599349975586e+00,-2.566328048706054688e-01,1.417232394218444824e+00
2.997493743896484375e-02,7.844672203063964844e-01,1.415134668350219727e+00
-1.622144460678100586e+00,-1.623058319091796875e-02,1.417650461196899414e+00
4.788163900375366211e-01,3.007874488830566406e-01,1.415141940116882324e+00
-1.742227792739868164e+00,4.972200393676757812e-01,1.416376709938049316e+00
4.246875941753387451e-01,-1.013031005859375000e-01,1.419789671897888184e+00
-1.584149837493896484e+00,6.825208663940429688e-01,1.412998437881469727e+00
1.741084903478622437e-01,-1.047329902648925781e-01,1.416405081748962402e+00
-1.245875835418701172e+00,4.617800712585449219e-01,1.412160038948059082e+00
-2.026157975196838379e-01,4.067249298095703125e-01,1.417667150497436523e+00
-7.751278281211853027e-01,6.422615051269531250e-02,1.418082237243652344e+00
-9.742386937141418457e-01,8.673591613769531250e-01,1.414274215698242188e+00
-4.161506891250610352e-01,-1.495819091796875000e-01,1.421468138694763184e+00
-1.389620304107666016e+00,6.647033691406250000e-01,1.412580013275146484e+00
4.748609662055969238e-02,3.237438201904296875e-02,1.415138840675354004e+00
-1.674931526184082031e+00,3.032355308532714844e-01,1.413844227790832520e+00
4.429225325584411621e-01,6.666274070739746094e-01,1.418944001197814941e+00
-1.693978071212768555e+00,-2.787203788757324219e-01,1.415537118911743164e+00
2.453000843524932861e-01,1.028007507324218750e+00,1.413025259971618652e+00
-1.670589923858642578e+00,-4.131937026977539062e-01,1.419762015342712402e+00
4.599195718765258789e-02,8.854331970214843750e-01,1.407110095024108887e+00
-1.153623104095458984e+00,7.120609283447265625e-03,1.418501138687133789e+00
-3.621124625205993652e-01,2.366871833801269531e-01,1.418931245803833008e+00
-5.262443423271179199e-01,5.294842720031738281e-01,1.414282083511352539e+00
-9.542190432548522949e-01,-1.646242141723632812e-01,1.420193672180175781e+00
-9.686267375946044922e-02,8.709354400634765625e-01,1.410063147544860840e+00
-1.459548711776733398e+00,-2.964406013488769531e-01,1.418075680732727051e+00
2.452181726694107056e-01,7.531771659851074219e-01,1.409646034240722656e+00
-1.799416303634643555e+00,-4.091453552246093750e-02,1.413843274116516113e+00
2.636320888996124268e-01,3.045229911804199219e-01,1.419785380363464355e+00
-1.765812635421752930e+00,4.105815887451171875e-01,1.407081007957458496e+00
2.636320888996124268e-01,-3.604412078857421875e-02,1.418096184730529785e+00
-1.438723564147949219e+00,6.506114006042480469e-01,1.410886645317077637e+00
-1.480677425861358643e-01,3.047084808349609375e-02,1.420203804969787598e+00
-9.700215458869934082e-01,3.242464065551757812e-01,1.418077349662780762e+00
-7.034934163093566895e-01,3.589344024658203125e-01,1.415123820304870605e+00
-2.372598052024841309e-01,-1.214661598205566406e-01,1.417666673660278320e+00
-1.131729841232299805e+00,6.354179382324218750e-01,1.415115952491760254e+00
1.375206261873245239e-01,-5.802488327026367188e-02,1.418943643569946289e+00
-1.732134819030761719e+00,6.323065757751464844e-01,1.412575721740722656e+00
4.784696698188781738e-01,2.002220153808593750e-01,1.420634984970092773e+00
-1.761269569396972656e+00,1.815609931945800781e-01,1.412996888160705566e+00
4.427875876426696777e-01,6.793179512023925781e-01,1.414716601371765137e+00
-1.739984989166259766e+00,-4.131937026977539062e-01,1.420605421066284180e+00
1.203043758869171143e-01,8.944873809814453125e-01,1.414288043975830078e+00
-1.344597101211547852e+00,-3.653712272644042969e-01,1.420187234878540039e+00
-9.823417663574218750e-02,7.925786972045898438e-01,1.404571771621704102e+00
