      TYPE       NAME S                     BX                    AX                     FX                    BY                    AY                     FY
      QUAD       STL1 1.478500000000001e+00 1.145852888849823e+01 3.156383401509285e+00 1.044628972675375e-01 1.172880338226280e+01 -4.312731390692402e+00 2.000704567351882e-01
      QUAD       STL1 1.528000000000001e+00 1.114185576695706e+01 3.239814407276293e+00 1.088433735751342e-01 1.216684011309782e+01 -4.538209189721628e+00 2.042145807268212e-01
      QUAD       STL1 1.577500000000001e+00 1.081729406917482e+01 3.315717713881849e+00 1.133518160424030e-01 1.262771687868145e+01 -4.774235589276829e+00 2.082084798131664e-01
      QUAD       STL1 1.627000000000001e+00 1.048559791329318e+01 3.383916960218293e+00 1.179992025213814e-01 1.311250493965608e+01 -5.021359208449459e+00 2.120556648255577e-01
      DRIF       OT04 1.679600000000001e+00 1.013289517775005e+01 3.321458240221422e+00 1.231021870781805e-01 1.364628313547384e+01 -5.126515236755283e+00 2.159878760814629e-01
      DRIF       OT04 1.732200000000001e+00 9.786763099550596e+00 3.258999520224552e+00 1.283842242198055e-01 1.419112374546939e+01 -5.231671265061108e+00 2.197676967530294e-01
      DRIF       OT04 1.784800000000001e+00 9.447201678694809e+00 3.196540800227681e+00 1.338545951916274e-01 1.474702676964270e+01 -5.336827293366932e+00 2.234037151610481e-01
      DRIF       OT04 1.837400000000001e+00 9.114210915182690e+00 3.134082080230811e+00 1.395232099009825e-01 1.531399220799379e+01 -5.441983321672756e+00 2.269038936040767e-01
      DRIF       OT04 1.890000000000001e+00 8.787790809014243e+00 3.071623360233940e+00 1.454006586696780e-01 1.589202006052265e+01 -5.547139349978581e+00 2.302756237108959e-01
      QUAD       STL2 1.939500000000001e+00 8.492426845634318e+00 2.896672612913715e+00 1.511312685242332e-01 1.643507388346204e+01 -5.421167743860256e+00 2.333381615568715e-01
      QUAD       STL2 1.989000000000001e+00 8.213990596558878e+00 2.729572122967410e+00 1.570586620672380e-01 1.696492661693543e+01 -5.280510892319111e+00 2.363022760914881e-01
      QUAD       STL2 2.038500000000001e+00 7.951727473158290e+00 2.569869032226817e+00 1.631842686288490e-01 1.748014295810832e+01 -5.125549816655885e+00 2.391764185028801e-01
      QUAD       STL2 2.088000000000001e+00 7.704926717506649e+00 2.417130530176818e+00 1.695090005626505e-01 1.797932725224847e+01 -4.956704286472740e+00 2.419683034912402e-01
      QUAD       STL2 2.137500000000002e+00 7.472919476160419e+00 2.270942680997860e+00 1.760332101037003e-01 1.846112727337488e+01 -4.774431682571461e+00 2.446849984411948e-01
      QUAD       STL2 2.187000000000002e+00 7.255076987502196e+00 2.130909301760648e+00 1.827566470390611e-01 1.892423788726384e+01 -4.579225757967747e+00 2.473330008027687e-01
      QUAD       STL2 2.236500000000002e+00 7.050808877737125e+00 1.996650888732848e+00 1.896784177917564e-01 1.936740458688952e+01 -4.371615300377868e+00 2.499183055281266e-01
      QUAD       STL2 2.286000000000002e+00 6.859561560923946e+00 1.867803588887995e+00 1.967969465696584e-01 1.978942689072198e+01 -4.152162699800823e+00 2.524464640956431e-01
      QUAD       STL2 2.335500000000002e+00 6.680816738704618e+00 1.744018213829304e+00 2.041099392739650e-01 2.018916159467705e+01 -3.921462425076247e+00 2.549226363973440e-01
      QUAD       STL2 2.385000000000002e+00 6.514089995666636e+00 1.624959293456010e+00 2.116143508952396e-01 2.056552586890905e+01 -3.680139413544858e+00 2.573516365580650e-01
      QUAD       STL2 2.434500000000002e+00 6.358929486531342e+00 1.510304166807594e+00 2.193063571459871e-01 2.091750019105736e+01 -3.428847378173671e+00 2.597379735851754e-01
      QUAD       STL2 2.484000000000002e+00 6.214914711610386e+00 1.399742107621993e+00 2.271813310849846e-01 2.124413110800127e+01 -3.168267036731730e+00 2.620858876089132e-01
      QUAD       STL2 2.533500000000002e+00 6.081655377211709e+00 1.292973482237976e+00 2.352338254777658e-01 2.154453381864171e+01 -2.899104267813324e+00 2.643993823593801e-01
      QUAD       STL2 2.583000000000002e+00 5.958790337906644e+00 1.189708937559514e+00 2.434575616077808e-01 2.181789457071351e+01 -2.622088198703756e+00 2.666822544323898e-01
      QUAD       STL2 2.632500000000003e+00 5.845986617791560e+00 1.089668616881466e+00 2.518454252022118e-01 2.206347286513552e+01 -2.337969230267405e+00 2.689381198189713e-01
      QUAD       STL2 2.682000000000003e+00 5.742938508091607e+00 9.925814014513736e-01 2.603894700642267e-01 2.228060346192724e+01 -2.047517004208402e+00 2.711704381094619e-01
      QUAD       STL2 2.731500000000003e+00 5.649366738660950e+00 8.981841757119430e-01 2.690809299092666e-01 2.246869818225835e+01 -1.751518318210349e+00 2.733825347304555e-01
      QUAD       STL2 2.781000000000003e+00 5.565017721134205e+00 8.062211142329427e-01 2.779102387873253e-01 2.262724750174934e+01 -1.450774994602694e+00 2.755776215295330e-01
      QUAD       STL2 2.830500000000003e+00 5.489662861677926e+00 7.164429884000361e-01 2.868670603375210e-01 2.275582193070753e+01 -1.146101708327279e+00 2.777588159872069e-01
      QUAD       STL2 2.880000000000003e+00 5.423097941479650e+00 6.286064909816101e-01 2.959403259679719e-01 2.285407317755930e+01 -8.383237800888191e-01 2.799291593066825e-01
      QUAD       STL2 2.929500000000003e+00 5.365142563295552e+00 5.424735767431141e-01 3.051182818864624e-01 2.292173509232713e+01 -5.282749406673706e-01 2.820916336089325e-01
      QUAD       STL2 2.979000000000003e+00 5.315639662556815e+00 4.578108173219074e-01 3.143885447298767e-01 2.295862438759565e+01 -2.167950724489968e-01 2.842491784424702e-01
      QUAD       STL2 3.028500000000003e+00 5.274455081709761e+00 3.743887686142690e-01 3.237381653579756e-01 2.296464113501359e+01 9.527206570747786e-02 2.864047068035259e-01
      QUAD       STL2 3.078000000000003e+00 5.241477206636163e+00 2.919813489601263e-01 3.331537001954670e-01 2.293976903598689e+01 4.070811241045801e-01 2.885611208526590e-01
      QUAD       STL2 3.127500000000003e+00 5.216616664168401e+00 2.103652264403242e-01 3.426212893315419e-01 2.288407546582943e+01 7.177874521496761e-01 2.907213275078880e-01
      QUAD       STL2 3.177000000000004e+00 5.199806079879709e+00 1.293192136259537e-01 3.521267404242882e-01 2.279771129125202e+01 1.026549386404675e+00 2.928882540920067e-01
      DRIF       OT05 3.226824074074078e+00 5.187405053460576e+00 1.195770609078515e-01 3.617202440536377e-01 2.269564118419418e+01 1.022060827727816e+00 2.950786505613194e-01
      DRIF       OT05 3.276648148148152e+00 5.175974814518778e+00 1.098349081897493e-01 3.713358082429400e-01 2.259401835369635e+01 1.017572269050957e+00 2.972788984859582e-01
      DRIF       OT05 3.326472222222226e+00 5.165515363054316e+00 1.000927554716472e-01 3.809717252618407e-01 2.249284279975851e+01 1.013083710374098e+00 2.994890430296232e-01
      DRIF       OT05 3.376296296296300e+00 5.156026699067188e+00 9.035060275354501e-02 3.906262650301967e-01 2.239211452238068e+01 1.008595151697239e+00 3.017091293764698e-01
      DRIF       OT05 3.426120370370374e+00 5.147508822557396e+00 8.060845003544284e-02 4.002976768925726e-01 2.229183352156285e+01 1.004106593020381e+00 3.039392027260518e-01
      DRIF       OT05 3.475944444444448e+00 5.139961733524939e+00 7.086629731734068e-02 4.099841914487700e-01 2.219199979730502e+01 9.996180343435216e-01 3.061793082881465e-01
      DRIF       OT05 3.525768518518522e+00 5.133385431969818e+00 6.112414459923850e-02 4.196840224358208e-01 2.209261334960720e+01 9.951294756666627e-01 3.084294912774607e-01
      DRIF       OT05 3.575592592592596e+00 5.127779917892032e+00 5.138199188113633e-02 4.293953686566157e-01 2.199367417846938e+01 9.906409169898037e-01 3.106897969082151e-01
      DRIF       OT05 3.625416666666670e+00 5.123145191291582e+00 4.163983916303416e-02 4.391164159501027e-01 2.189518228389156e+01 9.861523583129448e-01 3.129602703886062e-01
      DRIF       OT05 3.675240740740744e+00 5.119481252168466e+00 3.189768644493199e-02 4.488453391977723e-01 2.179713766587375e+01 9.816637996360859e-01 3.152409569151435e-01
      DRIF       OT05 3.725064814814818e+00 5.116788100522686e+00 2.215553372682982e-02 4.585803043609598e-01 2.169954032441594e+01 9.771752409592269e-01 3.175319016668608e-01
      DRIF       OT05 3.774888888888893e+00 5.115065736354241e+00 1.241338100872765e-02 4.683194705433353e-01 2.160239025951813e+01 9.726866822823680e-01 3.198331497993996e-01
      DRIF       OT05 3.824712962962967e+00 5.114314159663132e+00 2.671228290625476e-03 4.780609920728164e-01 2.150568747118033e+01 9.681981236055091e-01 3.221447464389630e-01
      DRIF       OT05 3.874537037037041e+00 5.114533370449358e+00 -7.070924427476694e-03 4.878030205970383e-01 2.140943195940253e+01 9.637095649286501e-01 3.244667366761388e-01
      DRIF       OT05 3.924361111111115e+00 5.115723368712920e+00 -1.681307714557886e-02 4.975437071864440e-01 2.131362372418474e+01 9.592210062517912e-01 3.267991655595902e-01
      DRIF       OT05 3.974185185185189e+00 5.117884154453816e+00 -2.655522986368104e-02 5.072812044390165e-01 2.121826276552694e+01 9.547324475749323e-01 3.291420780896111e-01
      DRIF       OT05 4.024009259259262e+00 5.121015727672048e+00 -3.629738258178321e-02 5.170136685806661e-01 2.112334908342915e+01 9.502438888980733e-01 3.314955192115466e-01
      DRIF       OT05 4.073833333333337e+00 5.125118088367615e+00 -4.603953529988538e-02 5.267392615553100e-01 2.102888267789137e+01 9.457553302212144e-01 3.338595338090756e-01
      DRIF       OT05 4.123657407407411e+00 5.130191236540518e+00 -5.578168801798755e-02 5.364561530987336e-01 2.093486354891358e+01 9.412667715443555e-01 3.362341666973538e-01
      DRIF       OT05 4.173481481481485e+00 5.136235172190756e+00 -6.552384073608972e-02 5.461625227904122e-01 2.084129169649581e+01 9.367782128674965e-01 3.386194626160167e-01
      DRIF       OT05 4.223305555555559e+00 5.143249895318330e+00 -7.526599345419188e-02 5.558565620775842e-01 2.074816712063803e+01 9.322896541906376e-01 3.410154662220397e-01
      DRIF       OT05 4.273129629629633e+00 5.151235405923238e+00 -8.500814617229405e-02 5.655364762660149e-01 2.065548982134026e+01 9.278010955137787e-01 3.434222220824548e-01
      DRIF       OT05 4.322953703703707e+00 5.160191704005482e+00 -9.475029889039621e-02 5.752004864720638e-01 2.056325979860249e+01 9.233125368369197e-01 3.458397746669211e-01
      DRIF       OT05 4.372777777777781e+00 5.170118789565061e+00 -1.044924516084984e-01 5.848468315308650e-01 2.047147705242472e+01 9.188239781600608e-01 3.482681683401496e-01
      DRIF       OT05 4.422601851851855e+00 5.181016662601976e+00 -1.142346043266005e-01 5.944737698556620e-01 2.038014158280696e+01 9.143354194832018e-01 3.507074473541780e-01
      DRIF       OT05 4.472425925925929e+00 5.192885323116226e+00 -1.239767570447027e-01 6.040795812435805e-01 2.028925338974920e+01 9.098468608063429e-01 3.531576558404968e-01
      DRIF       OT05 4.522250000000003e+00 5.205724771107811e+00 -1.337189097628049e-01 6.136625686233975e-01 2.019881247325144e+01 9.053583021294840e-01 3.556188378020234e-01
      DRIF       OT05 4.572074074074077e+00 5.219535006576732e+00 -1.434610624809070e-01 6.232210597411513e-01 2.010881883331369e+01 9.008697434526250e-01 3.580910371049231e-01
      DRIF       OT05 4.621898148148151e+00 5.234316029522987e+00 -1.532032151990092e-01 6.327534087797432e-01 2.001927246993594e+01 8.963811847757661e-01 3.605742974702766e-01
      DRIF       OT05 4.671722222222225e+00 5.250067839946579e+00 -1.629453679171114e-01 6.422579979090033e-01 1.993017338311819e+01 8.918926260989072e-01 3.630686624655909e-01
      DRIF       OT05 4.721546296296300e+00 5.266790437847505e+00 -1.726875206352135e-01 6.517332387630222e-01 1.984152157286045e+01 8.874040674220482e-01 3.655741754961534e-01
      DRIF       OT05 4.771370370370374e+00 5.284483823225767e+00 -1.824296733533157e-01 6.611775738418959e-01 1.975331703916271e+01 8.829155087451893e-01 3.680908797962283e-01
      DRIF       OT05 4.821194444444448e+00 5.303147996081365e+00 -1.921718260714179e-01 6.705894778353747e-01 1.966555978202497e+01 8.784269500683304e-01 3.706188184200922e-01
      DRIF       OT05 4.871018518518522e+00 5.322782956414297e+00 -2.019139787895200e-01 6.799674588662664e-01 1.957824980144724e+01 8.739383913914714e-01 3.731580342329097e-01
      DRIF       OT05 4.920842592592596e+00 5.343388704224565e+00 -2.116561315076222e-01 6.893100596517938e-01 1.949138709742951e+01 8.694498327146125e-01 3.757085699014461e-01
      DRIF       OT05 4.970666666666670e+00 5.364965239512168e+00 -2.213982842257244e-01 6.986158585814646e-01 1.940497166997178e+01 8.649612740377536e-01 3.782704678846173e-01
      DRIF       OT05 5.020490740740744e+00 5.387512562277107e+00 -2.311404369438265e-01 7.078834707103641e-01 1.931900351907406e+01 8.604727153608946e-01 3.808437704238747e-01
      DRIF       OT05 5.070314814814818e+00 5.411030672519381e+00 -2.408825896619287e-01 7.171115486671281e-01 1.923348264473633e+01 8.559841566840357e-01 3.834285195334250e-01
      DRIF       OT05 5.120138888888892e+00 5.435519570238990e+00 -2.506247423800309e-01 7.262987834761949e-01 1.914840904695862e+01 8.514955980071768e-01 3.860247569902830e-01
      DRIF       OT05 5.169962962962966e+00 5.460979255435935e+00 -2.603668950981330e-01 7.354439052942660e-01 1.906378272574090e+01 8.470070393303178e-01 3.886325243241563e-01
      DRIF       OT05 5.219787037037040e+00 5.487409728110214e+00 -2.701090478162352e-01 7.445456840612296e-01 1.897960368108319e+01 8.425184806534589e-01 3.912518628071626e-01
      DRIF       OT05 5.269611111111114e+00 5.514810988261829e+00 -2.798512005343374e-01 7.536029300661073e-01 1.889587191298549e+01 8.380299219766000e-01 3.938828134433761e-01
      DRIF       OT05 5.319435185185188e+00 5.543183035890780e+00 -2.895933532524396e-01 7.626144944288809e-01 1.881258742144778e+01 8.335413632997410e-01 3.965254169582044e-01
      DRIF       OT05 5.369259259259263e+00 5.572525870997066e+00 -2.993355059705418e-01 7.715792694993368e-01 1.872975020647008e+01 8.290528046228821e-01 3.991797137875941e-01
      DRIF       OT05 5.419083333333337e+00 5.602839493580688e+00 -3.090776586886440e-01 7.804961891743318e-01 1.864736026805238e+01 8.245642459460232e-01 4.018457440670640e-01
      DRIF       OT05 5.468907407407411e+00 5.634123903641644e+00 -3.188198114067461e-01 7.893642291351269e-01 1.856541760619469e+01 8.200756872691642e-01 4.045235476205664e-01
      DRIF       OT05 5.518731481481485e+00 5.666379101179936e+00 -3.285619641248482e-01 7.981824070066692e-01 1.848392222089700e+01 8.155871285923053e-01 4.072131639491747e-01
      DRIF       OT05 5.568555555555559e+00 5.699605086195563e+00 -3.383041168429504e-01 8.069497824409120e-01 1.840287411215931e+01 8.110985699154464e-01 4.099146322195980e-01
      DRIF       OT05 5.618379629629633e+00 5.733801858688525e+00 -3.480462695610525e-01 8.156654571264537e-01 1.832227327998163e+01 8.066100112385874e-01 4.126279912525206e-01
      DRIF       OT05 5.668203703703707e+00 5.768969418658823e+00 -3.577884222791546e-01 8.243285747269506e-01 1.824211972436395e+01 8.021214525617285e-01 4.153532795107682e-01
      DRIF       OT05 5.718027777777781e+00 5.805107766106457e+00 -3.675305749972568e-01 8.329383207509128e-01 1.816241344530627e+01 7.976328938848696e-01 4.180905350872979e-01
      DRIF       OT05 5.767851851851855e+00 5.842216901031425e+00 -3.772727277153589e-01 8.414939223556243e-01 1.808315444280860e+01 7.931443352080106e-01 4.208397956930146e-01
      DRIF       OT05 5.817675925925929e+00 5.880296823433729e+00 -3.870148804334611e-01 8.499946480880473e-01 1.800434271687092e+01 7.886557765311517e-01 4.236010986444109e-01
      DRIF       OT05 5.867500000000003e+00 5.919347533313368e+00 -3.967570331515632e-01 8.584398075656654e-01 1.792597826749326e+01 7.841672178542928e-01 4.263744808510329e-01
      DRIF        RES 5.915500000000003e+00 5.957886711998083e+00 -4.061425227800043e-01 8.665226279195833e-01 1.785090577767768e+01 7.798429866368914e-01 4.290577868211614e-01
      DRIF        RES 5.963500000000003e+00 5.997326897687128e+00 -4.155280124084454e-01 8.745527273618361e-01 1.777624841405897e+01 7.755187554194901e-01 4.317523699033339e-01
      DRIF        RES 6.011500000000003e+00 6.037668090380504e+00 -4.249135020368865e-01 8.825295946160412e-01 1.770200617663714e+01 7.711945242020888e-01 4.344582619617651e-01
      DRIF        RES 6.059500000000003e+00 6.078910290078210e+00 -4.342989916653276e-01 8.904527522552492e-01 1.762817906541217e+01 7.668702929846875e-01 4.371754944662680e-01
      DRIF        RES 6.107500000000003e+00 6.121053496780246e+00 -4.436844812937687e-01 8.983217562296648e-01 1.755476708038408e+01 7.625460617672861e-01 4.399040984811395e-01
      DRIF        RES 6.155500000000004e+00 6.164097710486613e+00 -4.530699709222098e-01 9.061361953610911e-01 1.748177022155285e+01 7.582218305498848e-01 4.426441046539088e-01
      DRIF        RES 6.203500000000004e+00 6.208042931197311e+00 -4.624554605506509e-01 9.138956908065331e-01 1.740918848891850e+01 7.538975993324835e-01 4.453955432039457e-01
      DRIF        RES 6.251500000000004e+00 6.252889158912339e+00 -4.718409501790920e-01 9.215998954933751e-01 1.733702188248101e+01 7.495733681150821e-01 4.481584439109326e-01
      DRIF        RES 6.299500000000004e+00 6.298636393631697e+00 -4.812264398075331e-01 9.292484935285183e-01 1.726527040224040e+01 7.452491368976808e-01 4.509328361031990e-01
      DRIF        RES 6.347500000000004e+00 6.345284635355386e+00 -4.906119294359742e-01 9.368411995838283e-01 1.719393404819666e+01 7.409249056802795e-01 4.537187486459192e-01
      RFCA       RES4 6.347500000000004e+00 6.345284635355386e+00 -4.906119294359742e-01 9.368411995838283e-01 1.719393404819666e+01 7.409249056802795e-01 4.537187486459192e-01
      DRIF        RES 6.395500000000004e+00 6.392833884083404e+00 -4.999974190644153e-01 9.443777582601948e-01 1.712301282034979e+01 7.366006744628781e-01 4.565162099291757e-01
      DRIF        RES 6.443500000000004e+00 6.441284139815753e+00 -5.093829086928564e-01 9.518579434324614e-01 1.705250671869979e+01 7.322764432454768e-01 4.593252478558876e-01
      DRIF        RES 6.491500000000004e+00 6.490635402552432e+00 -5.187683983212975e-01 9.592815575774198e-01 1.698241574324666e+01 7.279522120280755e-01 4.621458898296048e-01
      DRIF        RES 6.539500000000004e+00 6.540887672293442e+00 -5.281538879497386e-01 9.666484310870045e-01 1.691273989399040e+01 7.236279808106741e-01 4.649781627421712e-01
      DRIF        RES 6.587500000000004e+00 6.592040949038782e+00 -5.375393775781797e-01 9.739584215687570e-01 1.684347917093101e+01 7.193037495932728e-01 4.678220929612560e-01
      DRIF        RES 6.635500000000004e+00 6.644095232788452e+00 -5.469248672066208e-01 9.812114131355582e-01 1.677463357406849e+01 7.149795183758715e-01 4.706777063177556e-01
      DRIF        RES 6.683500000000004e+00 6.697050523542452e+00 -5.563103568350619e-01 9.884073156865509e-01 1.670620310340284e+01 7.106552871584702e-01 4.735450280930669e-01
      DRIF        RES 6.731500000000004e+00 6.750906821300783e+00 -5.656958464635030e-01 9.955460641811026e-01 1.663818775893406e+01 7.063310559410688e-01 4.764240830062342e-01
      DRIF        RES 6.779500000000004e+00 6.805664126063445e+00 -5.750813360919441e-01 1.002627617907574e+00 1.657058754066215e+01 7.020068247236675e-01 4.793148952009709e-01
      DRIF        RES 6.827500000000004e+00 6.861322437830437e+00 -5.844668257203852e-01 1.009651959748586e+00 1.650340244858712e+01 6.976825935062662e-01 4.822174882325578e-01
      DRIF       OT06 6.881500000000004e+00 6.925015023503167e+00 -5.950255015523814e-01 1.017485966250885e+00 1.642831542553490e+01 6.928178333866897e-01 4.854970157307560e-01
      DRIF       OT06 6.935500000000005e+00 6.989847946165752e+00 -6.055841773843776e-01 1.025247613413303e+00 1.635375379657559e+01 6.879530732671132e-01 4.887915141344127e-01
      DRIF       OT06 6.989500000000005e+00 7.055821205818193e+00 -6.161428532163739e-01 1.032936976910945e+00 1.627971756170919e+01 6.830883131475367e-01 4.921010141845115e-01
      DRIF       OT06 7.043500000000005e+00 7.122934802460489e+00 -6.267015290483701e-01 1.040554165205431e+00 1.620620672093571e+01 6.782235530279602e-01 4.954255455881526e-01
      DRIF       OT06 7.097500000000005e+00 7.191188736092641e+00 -6.372602048803663e-01 1.048099318232359e+00 1.613322127425515e+01 6.733587929083837e-01 4.987651369938266e-01
      KICKER       STX1 7.237500000000005e+00 7.373454001724090e+00 -6.646345496299861e-01 1.067326647508364e+00 1.594644653998791e+01 6.607464518576298e-01 5.074936656987999e-01
      DRIF       OT07 7.307500000000005e+00 7.467460940738525e+00 -6.783217220047961e-01 1.076760357349069e+00 1.585438346866462e+01 6.544402813322528e-01 5.118960991846299e-01
      MARK       STP2 7.307500000000005e+00 7.467460940738525e+00 -6.783217220047961e-01 1.076760357349069e+00 1.585438346866462e+01 6.544402813322528e-01 5.118960991846299e-01
      DRIF       OT08 7.357500000000005e+00 7.535781940523820e+00 -6.880982737010889e-01 1.083425701508153e+00 1.578916466090730e+01 6.499358738141264e-01 5.150563130277953e-01
      DRIF       OT08 7.407500000000005e+00 7.605080595478744e+00 -6.978748253973817e-01 1.090030462250928e+00 1.572439629390179e+01 6.454314662960000e-01 5.182295621307197e-01
      DRIF       OT08 7.457500000000005e+00 7.675356905603296e+00 -7.076513770936744e-01 1.096574893418862e+00 1.566007836764810e+01 6.409270587778736e-01 5.214158630097673e-01
      DRIF       OT08 7.507500000000005e+00 7.746610870897478e+00 -7.174279287899672e-01 1.103059264908665e+00 1.559621088214622e+01 6.364226512597472e-01 5.246152312573840e-01
      DRIF        RES 7.555500000000005e+00 7.815934455563480e+00 -7.268134184184083e-01 1.109228021967082e+00 1.553532187072372e+01 6.320984200423458e-01 5.276989321637812e-01
      DRIF        RES 7.603500000000005e+00 7.886159047233812e+00 -7.361989080468494e-01 1.115341955638572e+00 1.547484798549809e+01 6.277741888249445e-01 5.307947015946219e-01
      DRIF        RES 7.651500000000005e+00 7.957284645908475e+00 -7.455843976752905e-01 1.121401342518980e+00 1.541478922646933e+01 6.234499576075432e-01 5.339025508495872e-01
      DRIF        RES 7.699500000000005e+00 8.029311251587467e+00 -7.549698873037316e-01 1.127406470313163e+00 1.535514559363744e+01 6.191257263901419e-01 5.370224903833121e-01
      DRIF        RES 7.747500000000005e+00 8.102238864270790e+00 -7.643553769321727e-01 1.133357637250312e+00 1.529591708700242e+01 6.148014951727405e-01 5.401545297904407e-01
